room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
8013262,42309309,Entire home/apt,NA,NA,NA,"Almagro, Buenos Aires",11,4.5,4,2,NA,990,0,NA,2017-07-06T00:21:40Z,-34.60285,-58.420209,1,0101000020E6100000103E9468C9354DC0613255302A4D41C0,NA,{it},"2 Room 1 double,widi apartment WiFi",Apartment,ARS,nightly
10365872,53350500,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",50,4.5,2,0,NA,559,0,NA,2017-07-03T23:30:48Z,-34.594546,-58.407567,1,0101000020E6100000E4F6CB272B344DC0DBFB54151A4C41C0,NA,{},Pequeño ambiente Comodo,Apartment,ARS,nightly
11259346,58763506,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",0,0,2,1,NA,610,0,NA,2017-07-03T23:32:40Z,-34.58859,-58.417351,1,0101000020E6100000F8F9EFC16B354DC05760C8EA564B41C0,NA,{},Departamento en Palermo,Apartment,ARS,nightly
10010259,51415976,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",2,0,2,1,NA,627,0,NA,2017-07-03T23:32:40Z,-34.583088,-58.405989,1,0101000020E610000093C49272F7334DC05358A9A0A24A41C0,NA,{},Boutique Apartment - Studio*,Apartment,ARS,nightly
5622604,11247418,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",15,4,3,1,NA,678,0,NA,2017-07-03T23:32:40Z,-34.589793,-58.404715,1,0101000020E6100000AF997CB3CD334DC0723447567E4B41C0,NA,"{de,en}",Loveliness in the heart of BA,Apartment,ARS,nightly
5225851,8790432,Entire home/apt,NA,NA,NA,"Chacarita, Buenos Aires",2,0,3,1,NA,542,0,NA,2017-07-03T23:43:05Z,-34.58394,-58.448966,1,0101000020E61000000A82C7B777394DC0C269C18BBE4A41C0,NA,"{en,fr}",Cosy 1 bedroom in Palermo,Apartment,ARS,nightly
2459403,12450540,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",57,4.5,3,0,NA,834,0,NA,2017-07-06T00:21:40Z,-34.581103,-58.432227,1,0101000020E61000005EB9DE3653374DC0C24D4695614A41C0,NA,"{en,fr}",NEW STUDIO FITZ ROY PALERMO,Apartment,ARS,nightly
1570914,6335858,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",1,0,2,1,NA,610,0,NA,2017-07-03T23:32:40Z,-34.583462,-58.409987,1,0101000020E610000080643A747A344DC0B83A00E2AE4A41C0,NA,{},"NICE, LIGHTLY & GREAT LOCATED!",Apartment,ARS,nightly
12227690,29344377,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,3,1,NA,729,0,NA,2017-07-03T23:32:40Z,-34.585276,-58.405012,1,0101000020E6100000683EE76ED7334DC01D91EF52EA4A41C0,NA,"{en,pt}",RECOLETA THE BEST!!,Apartment,ARS,nightly
16808553,28865665,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",11,5,3,0,NA,644,0,NA,2017-07-03T23:30:50Z,-34.596877,-58.416653,1,0101000020E6100000E063B0E254354DC0075E2D77664C41C0,NA,"{en,pt,he}",Best Location in Palermo-Buenos Aires 51m2,Condominium,ARS,nightly
760662,769656,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",9,4.5,2,1,NA,559,0,NA,2017-07-03T23:32:40Z,-34.585769,-58.415998,1,0101000020E6100000C899266C3F354DC05C01857AFA4A41C0,NA,{},Apartment Studio Palermo Botanico,Apartment,ARS,nightly
11377619,32092606,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",8,5,3,1,NA,712,0,NA,2017-07-03T23:32:40Z,-34.584409,-58.405464,1,0101000020E610000049DA8D3EE6334DC0793E03EACD4A41C0,NA,{en},Excelente Studio en Recoleta,Apartment,ARS,nightly
19153520,124983053,Entire home/apt,NA,NA,NA,Agronomía,0,0,4,2,NA,538,0,NA,2017-07-05T11:38:54Z,-34.592996,-58.495293,1,0101000020E61000000778D2C2653F4DC05454FD4AE74B41C0,NA,{en},"Espacioso y luminoso, ideal para descansar",Apartment,ARS,nightly
36160,155223,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",11,4.5,2,1,NA,851,0,NA,2017-07-06T00:40:09Z,-34.589003,-58.386654,1,0101000020E61000000D6FD6E07D314DC0791F4773644B41C0,NA,{en},SPECIAL OFFER Sunny young and great location apt!,Apartment,ARS,nightly
5003573,25802059,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",4,4.5,3,2,NA,678,0,NA,2017-07-03T23:32:43Z,-34.577294,-58.41072,1,0101000020E610000014E8137992344DC0A91611C5E44941C0,NA,{en},Charming Apt in the best of Palermo,Apartment,ARS,nightly
15511665,99390158,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",1,0,4,1,NA,1691,0,NA,2017-07-10T15:47:15Z,-34.591133,-58.387019,1,0101000020E61000001FF7ADD689314DC00E4B033FAA4B41C0,NA,{},Recoleta - Hermoso departamento,Apartment,ARS,nightly
13510913,15466789,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,3,1,NA,678,0,NA,2017-07-03T23:32:43Z,-34.589082,-58.407411,1,0101000020E6100000ED832C0B26344DC0C554FA09674B41C0,NA,{},,Apartment,ARS,nightly
10927434,31116151,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",21,4.5,2,1,NA,868,0,NA,2017-07-06T00:40:09Z,-34.598101,-58.385422,1,0101000020E61000005794128255314DC03A5AD5928E4C41C0,NA,"{en,fr}",Bright and sunny studio,Apartment,ARS,nightly
1675276,8859839,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",8,5,2,1,NA,678,0,NA,2017-07-03T23:34:31Z,-34.596298,-58.417397,1,0101000020E61000006939D0436D354DC0C9552C7E534C41C0,NA,"{en,fr}",Cosy apt. with terrace in Palermo,Apartment,ARS,nightly
15054150,1333525,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",4,5,3,1,NA,782,0,NA,2017-07-06T00:40:09Z,-34.590581,-58.398052,1,0101000020E6100000BF0D315EF3324DC0CA518028984B41C0,NA,{en},Cozy Apt. f/3 in Recoleta,Apartment,ARS,nightly
16575958,109233355,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",1,0,4,0,NA,2448,0,NA,2017-07-10T15:47:15Z,-34.589757,-58.389417,1,0101000020E6100000D3C08F6AD8314DC025CB49287D4B41C0,NA,{},Exclusivo departamento en Recoleta,Apartment,ARS,nightly
17979269,19637246,Entire home/apt,NA,NA,NA,Palermo,14,5,4,1,NA,955,0,NA,2017-07-06T00:21:40Z,-34.57672,-58.421981,1,0101000020E61000004644317903364DC07D7901F6D14941C0,NA,"{en,fr,it}",Lovely well decorated apartment - PALERMO SOHO,Apartment,ARS,nightly
19055508,479827,Entire home/apt,NA,NA,NA,Recoleta,0,0,2,1,NA,868,0,NA,2017-07-06T00:40:09Z,-34.585618,-58.398912,1,0101000020E6100000B1FD648C0F334DC076F9D687F54A41C0,NA,"{de,en,pt}",Comfy Apartment - 1 BDR - Heart of Recoleta!,Apartment,ARS,nightly
2660367,13608300,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",1,0,2,1,NA,868,0,NA,2017-07-06T00:40:09Z,-34.596108,-58.386378,1,0101000020E61000006BF294D574314DC0267156444D4C41C0,NA,{},Atardecer en Buenos Aires/Sun set in Buenos Aires!,Apartment,ARS,nightly
18745569,5058597,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",3,5,4,1,NA,764,0,NA,2017-07-06T00:21:40Z,-34.596898,-58.411956000000004,1,0101000020E61000000CB265F9BA344DC01F865627674C41C0,NA,{},Brand New Sunny 1BR home with balcony,Apartment,ARS,nightly
17750756,2036705,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",2,0,2,0,NA,559,0,NA,2017-07-03T23:30:52Z,-34.596064,-58.421056,1,0101000020E61000006DE4BA29E5354DC056293DD34B4C41C0,NA,"{en,it}",NUEVO ESTUDIO EN PALERMO: AGRADABLE Y LUMINOSO!!!,Apartment,ARS,nightly
4416046,55825,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",48,5,2,0,NA,782,0,NA,2017-07-06T00:22:02Z,-34.583846,-58.401344,1,0101000020E610000011397D3D5F334DC041F33977BB4A41C0,NA,"{en,pt}","SPOT OF HARMONY - RECOLETA, BA",Apartment,ARS,nightly
13817128,33915261,Entire home/apt,NA,NA,NA,"Parque Chas, Buenos Aires",10,4.5,4,1,NA,573,0,NA,2017-07-05T11:38:54Z,-34.587466,-58.483342,1,0101000020E610000041649126DE3D4DC087C1FC15324B41C0,NA,"{en,fr,nl,pt}",Bright department in beautiful neighbourhood,Apartment,ARS,nightly
10353064,15882304,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,3,1,NA,955,0,NA,2017-07-06T00:40:09Z,-34.590089,-58.391511,1,0101000020E61000001B834E081D324DC05B5D4E09884B41C0,NA,{},Nice Balcony Apartment in Recoleta,Apartment,ARS,nightly
13140800,73244585,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",20,5,4,1,NA,678,0,NA,2017-07-03T23:30:52Z,-34.594634,-58.410429,1,0101000020E61000003D2AFEEF88344DC07A8B87F71C4C41C0,NA,{en},Your home in Palermo,Apartment,ARS,nightly
8923026,10081975,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",32,4.5,2,1,NA,661,0,NA,2017-07-03T23:30:52Z,-34.597731,-58.402904,1,0101000020E6100000BBB6B75B92334DC017670C73824C41C0,NA,{},Apt. 2 Rooms Recoleta!,Apartment,ARS,nightly
11248904,39604310,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",4,4.5,3,1,NA,610,0,NA,2017-07-03T23:30:52Z,-34.597462,-58.406388,1,0101000020E610000051BEA08504344DC0274D83A2794C41C0,NA,{},New Apartment 2 Room with Pool & Gym,Condominium,ARS,nightly
11035318,55995297,Entire home/apt,NA,NA,NA,"La Paternal, Buenos Aires",1,0,3,1,NA,1509,0,NA,2017-07-08T22:50:06Z,-34.601127,-58.470785,1,0101000020E61000004339D1AE423C4DC00DDFC2BAF14C41C0,NA,{},Hermoso Apartamento Todo Luz y Sol,Apartment,ARS,nightly
19490920,33232162,Entire home/apt,NA,NA,NA,Recoleta,0,0,3,1,NA,799,0,NA,2017-07-06T00:40:09Z,-34.589069,-58.397321,1,0101000020E6100000CB811E6ADB324DC0310BED9C664B41C0,NA,{en},Recoleta: newly remodeled loft/ loft a nuevo,Apartment,ARS,nightly
17283359,70294863,Entire home/apt,NA,NA,NA,"Palermo, CABA",0,0,3,1,NA,687,0,NA,2017-07-05T02:05:27Z,-34.588932,-58.413032,1,0101000020E6100000CA198A3BDE344DC0B0C8AF1F624B41C0,NA,{},Dos ambientes Alto Palermo,Apartment,ARS,nightly
11131656,17784928,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,1,NA,782,0,NA,2017-07-06T00:40:09Z,-34.588535,-58.392725,1,0101000020E61000002AA913D044324DC093C6681D554B41C0,NA,{},One bed apartment in Recoleta,Apartment,ARS,nightly
166047,791504,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",92,4.5,4,1,NA,955,0,NA,2017-07-06T00:22:02Z,-34.587373,-58.422902,1,0101000020E6100000DDB419A721364DC0D6C6D8092F4B41C0,NA,"{en,it,he}",Quiet and sunny in Palermo SoHo!,Apartment,ARS,nightly
12287369,66216394,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",20,5,4,1,NA,661,0,NA,2017-07-03T23:30:52Z,-34.595894,-58.416126,1,0101000020E6100000F581E49D43354DC0FAF02C41464C41C0,NA,"{en,it,pt}",Cozy apartment in Palermo Tango,Apartment,ARS,nightly
15115414,41100736,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",6,4.5,2,1,NA,764,0,NA,2017-07-06T00:22:02Z,-34.580835,-58.43258,1,0101000020E6100000AC730CC85E374DC0A3AF20CD584A41C0,NA,{en},"Palermo Hollywod, Petit Nicaragua and Fitz Roy",Apartment,ARS,nightly
5385716,7591516,Entire home/apt,NA,NA,NA,"Monserrat, Buenos Aires",23,5,4,1,NA,955,0,NA,2017-07-06T00:22:02Z,-34.609873,-58.386155,1,0101000020E6100000EC17EC866D314DC051DB8651104E41C0,NA,{en},"47m² Céntrico, Alegre, Cochera II",Apartment,ARS,nightly
1899557,5210151,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",89,5,2,1,NA,834,0,NA,2017-07-06T00:22:02Z,-34.597718,-58.407688,1,0101000020E61000005F7CD11E2F344DC0821DFF05824C41C0,NA,"{en,it,pt}",Holiday Apartment in Buenos Aires B,Apartment,ARS,nightly
5680686,22735059,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",0,0,2,1,NA,868,0,NA,2017-07-06T00:40:09Z,-34.594304,-58.382194,1,0101000020E61000001C5DA5BBEB304DC0E5F04927124C41C0,NA,{en},Exelente departamento y ubicacion,Apartment,ARS,nightly
10524698,54228235,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,0,NA,851,0,NA,2017-07-06T00:40:09Z,-34.588229,-58.395911,1,0101000020E610000036902E36AD324DC086C77E164B4B41C0,NA,{en},Studio en Recoleta,Apartment,ARS,nightly
6291677,3166647,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",16,4.5,2,1,NA,938,0,NA,2017-07-06T00:40:09Z,-34.589966,-58.392881,1,0101000020E6100000221CB3EC49324DC03FE08101844B41C0,NA,{en},APARTMENT CENTER OF LA RECOLETA. 4b,Apartment,ARS,nightly
19197884,23429883,Entire home/apt,NA,NA,NA,Palermo,0,0,2,1,NA,610,0,NA,2017-07-03T23:30:55Z,-34.59346,-58.423037,1,0101000020E6100000BDFF8F1326364DC0F9BD4D7FF64B41C0,NA,{},LUMINOUS 1 BEDROOM FLAT - PALERMO SOHO,Apartment,ARS,nightly
18305504,4782505,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",0,0,3,1,NA,921,0,NA,2017-07-06T00:40:09Z,-34.584315,-58.400352,1,0101000020E6100000B071FDBB3E334DC0F7C77BD5CA4A41C0,NA,{},3 Ambientes Recoleta. Muy Luminoso,Apartment,ARS,nightly
17010394,41582908,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",5,5,3,0,NA,764,0,NA,2017-07-06T00:22:02Z,-34.588107,-58.417414,1,0101000020E61000003F726BD26D354DC03BC61517474B41C0,NA,{en},Monoambiente acogedor y moderno en Palermo,Apartment,ARS,nightly
8324992,9751319,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",1,0,2,1,NA,955,0,NA,2017-07-06T00:40:09Z,-34.585904,-58.387018,1,0101000020E61000004E7B4ACE89314DC03C4CFBE6FE4A41C0,NA,{en},Recoleta  Departamento Cool,Apartment,ARS,nightly
15872941,100109515,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",13,5,2,0,NA,627,0,NA,2017-07-03T23:30:55Z,-34.594451,-58.421486,1,0101000020E610000066DCD440F3354DC089096AF8164C41C0,NA,{en},New studio Palermo w/ amazing private patio.-,Apartment,ARS,nightly
18474963,4815939,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",1,0,2,0,NA,618,0,NA,2017-07-05T05:32:49Z,-34.626468,-58.444785,1,0101000020E61000002D6002B7EE384DC0CAFE791A305041C0,NA,{},A ESTRENAR Moderno y luminoso estudio en Caballito,Apartment,ARS,nightly
14572800,17420871,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",4,5,2,1,NA,644,0,NA,2017-07-03T23:30:55Z,-34.593499,-58.414518,1,0101000020E61000003ACD02ED0E354DC0B79A75C6F74B41C0,NA,{en},"Encantador, tranquilo, y con mucha luz.",Condominium,ARS,nightly
6502967,11540867,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",0,0,2,2,NA,868,0,NA,2017-07-06T00:40:09Z,-34.593005,-58.376061,1,0101000020E6100000892650C422304DC0A7AE7C96E74B41C0,NA,{},Buenos Aires elegante y Classico,Apartment,ARS,nightly
3037028,7615431,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",113,5,2,0,NA,990,0,NA,2017-07-06T00:22:02Z,-34.582504,-58.428125,1,0101000020E6100000CDCCCCCCCC364DC004E5B67D8F4A41C0,NA,{en},Glamorous Studio in Soho - Gym & Sauna + Netflix !,Apartment,ARS,nightly
4133665,3166647,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",10,4.5,2,0,NA,938,0,NA,2017-07-06T00:40:17Z,-34.59111,-58.393709,1,0101000020E61000000892770E65324DC0562B137EA94B41C0,NA,{en},APARTMENT CENTER OF LA RECOLETA. 5a,Apartment,ARS,nightly
19436272,13389893,Entire home/apt,NA,NA,NA,Palermo,0,0,3,1,NA,610,0,NA,2017-07-03T23:30:55Z,-34.596207,-58.424514,1,0101000020E6100000DA58897956364DC0B952CF82504C41C0,NA,{},Comfortable and  cozy apartment in the heart of BA,Apartment,ARS,nightly
1667948,8832824,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",2,0,4,0,NA,782,0,NA,2017-07-06T00:40:17Z,-34.594624,-58.385711,1,0101000020E61000008E5A61FA5E314DC057B5A4A31C4C41C0,NA,"{en,fr,it,he}",Studio,Apartment,ARS,nightly
13270611,1875949,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",6,4.5,6,3,NA,7046,0,NA,2017-07-10T15:47:15Z,-34.586583,-58.425386,1,0101000020E61000009016670C73364DC0DDB1D826154B41C0,NA,"{en,fr}",Unique 3 bedroom Penthouse with private terrace,Apartment,ARS,nightly
18252265,11287503,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,0,NA,782,0,NA,2017-07-06T00:40:17Z,-34.590808,-58.395594,1,0101000020E6100000363FFED2A2324DC08B1BB7989F4B41C0,NA,{},Monoambiente en pleno Recoleta,Apartment,ARS,nightly
4452038,148060,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",3,3.5,3,1,NA,782,0,NA,2017-07-06T00:40:17Z,-34.587808,-58.390604,1,0101000020E6100000E9D7D64FFF314DC0E129E44A3D4B41C0,NA,{},Apartamento & terraza Plaza Francia,Apartment,ARS,nightly
18424412,31161675,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",0,0,4,0,NA,764,0,NA,2017-07-06T00:40:17Z,-34.597892,-58.37883,1,0101000020E6100000315F5E807D304DC020459DB9874C41C0,NA,"{en,fr,pt}",DOWNTOWN 4 pax bohemian apartament,Apartment,ARS,nightly
564422,2775530,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",44,4.5,2,1,NA,712,0,NA,2017-07-03T23:36:21Z,-34.59219,-58.427471,1,0101000020E6100000847EA65EB7364DC05682C5E1CC4B41C0,NA,"{en,fr,pt}",Lovely Studio with swimming pool,Apartment,ARS,nightly
13081588,792142,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",13,5,2,1,NA,851,0,NA,2017-07-06T00:22:09Z,-34.592835,-58.42338,1,0101000020E6100000E7E3DA5031364DC04B766C04E24B41C0,NA,{},BRAND NEW! Sunny beautiful apartment in Palermo!,Apartment,ARS,nightly
11215528,40711851,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",19,4.5,4,1,NA,678,0,NA,2017-07-03T23:36:21Z,-34.592595,-58.427406,1,0101000020E61000009D0E643DB5364DC0F6622827DA4B41C0,NA,"{en,it}",Winter Promo Price Beautiful apt in Palermo Soho,Apartment,ARS,nightly
2389549,58850,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",4,5,3,1,NA,851,0,NA,2017-07-06T00:40:17Z,-34.595286,-58.396057,1,0101000020E61000000A2DEBFEB1324DC022E2E654324C41C0,NA,{},"Sunny, Modern, 24-hr Security",Apartment,ARS,nightly
4274617,1493242,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",74,4.5,5,2,NA,1025,0,NA,2017-07-06T00:22:09Z,-34.583435,-58.401288,1,0101000020E61000007D23BA675D334DC0BF2B82FFAD4A41C0,NA,"{en,fr,it,pt}",2 Bdr MODERN APARTMENT @ RECOLETA ♥,Apartment,ARS,nightly
12090936,64810576,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",10,5,2,1,NA,644,0,NA,2017-07-03T23:30:56Z,-34.593131,-58.415727,1,0101000020E61000003788D68A36354DC0349F73B7EB4B41C0,NA,"{de,en,pt}",Apartment in a quiet Palermo's traditional area,Apartment,ARS,nightly
19118119,47388187,Entire home/apt,NA,NA,NA,Almagro,1,0,2,1,NA,610,0,NA,2017-07-03T23:36:21Z,-34.602991,-58.429669,1,0101000020E6100000718DCF64FF364DC0246420CF2E4D41C0,NA,"{en,fr}",Big and sunny apartment very close to Palermo,Apartment,ARS,nightly
13064230,62233176,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",7,5,2,0,NA,610,0,NA,2017-07-03T23:30:56Z,-34.595083,-58.416119,1,0101000020E6100000431F2C6343354DC0EAB303AE2B4C41C0,NA,{},Moderno y Luminoso Departamento en Palermo,Apartment,ARS,nightly
17728390,104897600,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",1,0,2,1,NA,1398,0,NA,2017-07-07T08:25:39Z,-34.596822,-58.378722,1,0101000020E61000004B2366F679304DC044C4CDA9644C41C0,NA,{en},1 Bedroom Apartment - TOP RENTALS,Serviced apartment,ARS,nightly
2269342,11589705,Entire home/apt,NA,NA,NA,"Almagro, Buenos Aires",13,4.5,2,0,NA,661,0,NA,2017-07-03T23:36:21Z,-34.60501,-58.426597,1,0101000020E61000002EC901BB9A364DC061E0B9F7704D41C0,NA,{en},Apart Studio + Pool + Gym + Spa,Apartment,ARS,nightly
9248318,70966,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",2,0,2,1,NA,868,0,NA,2017-07-06T00:40:17Z,-34.587372,-58.385346,1,0101000020E61000007CD2890453314DC0064B75012F4B41C0,NA,"{en,fr,it}",,Apartment,ARS,nightly
542065,2665401,Entire home/apt,NA,NA,NA,Buenos Aires,15,4.5,2,1,NA,644,0,NA,2017-07-03T23:36:21Z,-34.597094,-58.428513,1,0101000020E610000097749483D9364DC0A45181936D4C41C0,NA,"{en,fr}",Bright& fully equipped next Palermo,Apartment,ARS,nightly
4134409,3166647,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",6,5,2,0,NA,1007,0,NA,2017-07-06T00:40:17Z,-34.588064,-58.394831,1,0101000020E610000037397CD289324DC03CFA5FAE454B41C0,NA,{en},VL  Recoleta Exclusive Studio,Apartment,ARS,nightly
16567299,6409221,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,1,NA,955,0,NA,2017-07-06T00:40:17Z,-34.587667,-58.389212,1,0101000020E6100000FA9AE5B2D1314DC01FF818AC384B41C0,NA,{en},"Posadas 1580, Fantastic Apartment in Recoleta!",Apartment,ARS,nightly
17936807,13679195,Entire home/apt,NA,NA,NA,Buenos Aires,3,4.5,3,1,NA,661,0,NA,2017-07-03T23:36:21Z,-34.595806,-58.438137,1,0101000020E610000072158BDF14384DC05B61FA5E434C41C0,NA,{},Luminoso departamento / Bright apartment,Apartment,ARS,nightly
3921249,5428370,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",121,5,2,1,NA,903,0,NA,2017-07-06T00:22:09Z,-34.582166,-58.433688,1,0101000020E61000007555A01683374DC0EC6B5D6A844A41C0,NA,{},Your home in Palermo,Apartment,ARS,nightly
17620863,55934704,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,0,NA,903,0,NA,2017-07-06T00:40:17Z,-34.587539,-58.395392,1,0101000020E6100000CE8C7E349C324DC0F10F5B7A344B41C0,NA,{},SIRO,Apartment,ARS,nightly
17663789,70563141,Entire home/apt,NA,NA,NA,Buenos Aires,0,0,4,2,NA,661,0,NA,2017-07-03T23:36:21Z,-34.595008,-58.43973,1,0101000020E6100000F888981249384DC0DF6DDE38294C41C0,NA,{},Apartment in Buenos Aires,Apartment,ARS,nightly
8337702,1875949,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",2,0,2,0,NA,955,0,NA,2017-07-06T00:40:17Z,-34.590647,-58.389514,1,0101000020E6100000C5AA4198DB314DC0813D26529A4B41C0,NA,"{en,fr}",Beatiful Studio in great area,Apartment,ARS,nightly
18123476,71152694,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",0,0,2,0,NA,1007,0,NA,2017-07-06T00:40:17Z,-34.595947,-58.393208,1,0101000020E61000004643C6A354324DC01D93C5FD474C41C0,NA,{},Cosy loft in Buenos Aires! ✌️,Loft,ARS,nightly
817349,1257224,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",36,5,4,3,NA,2642,0,NA,2017-07-10T15:47:15Z,-34.592248,-58.391333,1,0101000020E61000003C6C223317324DC08A8F4FC8CE4B41C0,NA,"{en,fr,it}",Great big apartment in Recoleta,Apartment,ARS,nightly
12153220,891740,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",0,0,4,1,NA,868,0,NA,2017-07-06T00:40:17Z,-34.595912,-58.377658,1,0101000020E61000005089EB1857304DC0A0A52BD8464C41C0,NA,{},Excelente ubicación en Buenos Aires,Apartment,ARS,nightly
10175840,560338,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",32,4.5,3,1,NA,886,0,NA,2017-07-06T00:22:14Z,-34.593651,-58.388145,1,0101000020E61000008F8D40BCAE314DC06D1E87C1FC4B41C0,NA,"{en,fr,pt}",Nice Duplex in Recoleta Area with Spacious Balcony,Apartment,ARS,nightly
16601368,109521507,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires",4,4.5,2,1,NA,868,0,NA,2017-07-06T00:40:17Z,-34.5938,-58.399689,1,0101000020E610000015C9570229334DC0B22E6EA3014C41C0,NA,"{en,pt}",Tiny Cozy Apartment in Recoleta,Apartment,ARS,nightly
8896094,37413836,Entire home/apt,NA,NA,NA,"San Telmo, Buenos Aires",55,4.5,4,2,NA,851,0,NA,2017-07-06T00:22:14Z,-34.620709,-58.373902,1,0101000020E61000005AF44E05DC2F4DC09BAA7B64734F41C0,NA,{en},Terrace & patio. A lot of style!!,Apartment,ARS,nightly
17893461,36438901,Entire home/apt,NA,NA,NA,Recoleta,5,5,3,1,NA,955,0,NA,2017-07-06T00:22:14Z,-34.59487,-58.392063,1,0101000020E61000005F7CD11E2F324DC08EAF3DB3244C41C0,NA,{en},Amplio studio Recoleta 40m2 3pax,Apartment,ARS,nightly
2126775,2278687,Entire home/apt,NA,NA,NA,"Almagro, Buenos Aires",19,5,4,2,NA,868,0,NA,2017-07-06T00:22:14Z,-34.604381,-58.417372,1,0101000020E6100000102219726C354DC071A94A5B5C4D41C0,NA,{en},"THE CRADLE OF TANGO, BRITH, NEAR EVERYTHING",Apartment,ARS,nightly
18651680,129603689,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires",0,0,2,1,NA,618,0,NA,2017-07-05T05:32:59Z,-34.628326,-58.442725,1,0101000020E6100000910F7A36AB384DC0FE9C82FC6C5041C0,NA,{},Minimal Studio,Apartment,ARS,nightly
5343073,27689110,Entire home/apt,NA,NA,NA,"Retiro, Buenos Aires",0,0,1,0,NA,782,0,NA,2017-07-06T00:40:17Z,-34.596574,-58.371995,1,0101000020E610000044A33B889D2F4DC06BD26D895C4C41C0,NA,{en},"Studio en pleno centro, downtown",Apartment,ARS,nightly
